-5.940887 2.645394 -nan -nan -nan -nan -nan
-5.940887 2.695559 -nan -nan -nan -nan -nan
-5.940887 2.745800 -nan -nan -nan -nan -nan
-5.940887 2.796118 -nan -nan -nan -nan -nan
-5.940887 2.846515 -nan -nan -nan -nan -nan
-5.940887 2.896990 -nan -nan -nan -nan -nan
-5.940887 2.947546 -nan -nan -nan -nan -nan
-5.940887 2.998184 -nan -nan -nan -nan -nan
-5.940887 3.048904 -nan -nan -nan -nan -nan
-5.940887 3.099708 -nan -nan -nan -nan -nan
-5.940887 3.150597 -nan -nan -nan -nan -nan
-5.940887 3.201572 -nan -nan -nan -nan -nan
-5.940887 3.252635 -nan -nan -nan -nan -nan
-5.940887 3.303786 -nan -nan -nan -nan -nan
-5.940887 3.355026 -nan -nan -nan -nan -nan
-5.940887 3.406356 -nan -nan -nan -nan -nan
-5.940887 3.457778 -nan -nan -nan -nan -nan
-5.940887 3.509292 -nan -nan -nan -nan -nan
-5.940887 3.560900 -nan -nan -nan -nan -nan
-5.940887 3.612602 -nan -nan -nan -nan -nan
-5.940887 3.664400 -nan -nan -nan -nan -nan
-5.940887 3.716295 -nan -nan -nan -nan -nan
-5.940887 3.768287 -nan -nan -nan -nan -nan
-5.940887 3.820378 -nan -nan -nan -nan -nan
-5.940887 3.872568 -nan -nan -nan -nan -nan
-5.940887 3.924859 -nan -nan -nan -nan -nan
-5.940887 3.977251 -nan -nan -nan -nan -nan
-5.940887 4.029745 -nan -nan -nan -nan -nan
-5.940887 4.082343 -nan -nan -nan -nan -nan
-5.940887 4.135045 -nan -nan -nan -nan -nan
-5.940887 4.187852 -nan -nan -nan -nan -nan
-5.940887 4.240765 -nan -nan -nan -nan -nan
-5.940887 4.293785 -nan -nan -nan -nan -nan
-5.940887 4.346912 -nan -nan -nan -nan -nan
-5.940887 4.400149 -nan -nan -nan -nan -nan
-5.940887 4.453495 -nan -nan -nan -nan -nan
-5.940887 4.506951 -nan -nan -nan -nan -nan
-5.940887 4.560518 -nan -nan -nan -nan -nan
-5.940887 4.614197 -nan -nan -nan -nan -nan
-5.940887 4.667989 -nan -nan -nan -nan -nan
-5.940887 4.721895 -nan -nan -nan -nan -nan
-5.940887 4.775914 -nan -nan -nan -nan -nan
-5.940887 4.830049 -nan -nan -nan -nan -nan
-5.940887 4.884300 -nan -nan -nan -nan -nan
-5.940887 4.938668 -nan -nan -nan -nan -nan
-5.940887 4.993153 -nan -nan -nan -nan -nan
-5.940887 5.047755 -nan -nan -nan -nan -nan
-5.940887 5.102477 -nan -nan -nan -nan -nan
-5.940887 5.157318 -nan -nan -nan -nan -nan
-5.940887 5.212280 -nan -nan -nan -nan -nan
-5.940887 5.267362 -nan -nan -nan -nan -nan
-5.940887 5.322566 -nan -nan -nan -nan -nan
-5.940887 5.377892 -nan -nan -nan -nan -nan
-5.940887 5.433340 -nan -nan -nan -nan -nan
-5.940887 5.488913 -nan -nan -nan -nan -nan
-5.940887 5.544609 -nan -nan -nan -nan -nan
-5.940887 5.600430 -nan -nan -nan -nan -nan
-5.940887 5.656376 -nan -nan -nan -nan -nan
-5.940887 5.712448 -nan -nan -nan -nan -nan
-5.940887 5.768647 -nan -nan -nan -nan -nan
-5.940887 5.824972 -nan -nan -nan -nan -nan
-5.940887 5.881425 -nan -nan -nan -nan -nan
-5.940887 5.938007 -nan -nan -nan -nan -nan
-5.940887 5.994717 -nan -nan -nan -nan -nan
-5.940887 6.051555 -nan -nan -nan -nan -nan
-5.940887 6.108524 -nan -nan -nan -nan -nan
-5.940887 6.165623 -nan -nan -nan -nan -nan
-5.940887 6.222852 -nan -nan -nan -nan -nan
-5.940887 6.280213 -nan -nan -nan -nan -nan
-5.940887 6.337705 -nan -nan -nan -nan -nan
-5.940887 6.395329 -nan -nan -nan -nan -nan
-5.940887 6.453085 -nan -nan -nan -nan -nan
-5.940887 6.510974 -nan -nan -nan -nan -nan
-5.940887 6.568997 -nan -nan -nan -nan -nan
-5.940887 6.627153 -nan -nan -nan -nan -nan
-5.940887 6.685443 -nan -nan -nan -nan -nan
-5.940887 6.743868 -nan -nan -nan -nan -nan
-5.940887 6.802428 -nan -nan -nan -nan -nan
-5.940887 6.861122 -nan -nan -nan -nan -nan
-5.940887 6.919953 -nan -nan -nan -nan -nan
-5.940887 6.978919 -nan -nan -nan -nan -nan
-5.940887 7.038021 -nan -nan -nan -nan -nan
-5.940887 7.097260 -nan -nan -nan -nan -nan
-5.940887 7.156635 -nan -nan -nan -nan -nan
-5.940887 7.216148 -nan -nan -nan -nan -nan
-5.940887 7.275798 -nan -nan -nan -nan -nan
-5.940887 7.335586 -nan -nan -nan -nan -nan
-5.940887 7.395511 -nan -nan -nan -nan -nan
-5.940887 7.455575 -nan -nan -nan -nan -nan
-5.940887 7.515777 -nan -nan -nan -nan -nan
-5.940887 7.576118 -nan -nan -nan -nan -nan
-5.940887 7.636597 -nan -nan -nan -nan -nan
-5.940887 7.697216 -nan -nan -nan -nan -nan
-5.940887 7.757973 -nan -nan -nan -nan -nan
-5.940887 7.818871 -nan -nan -nan -nan -nan
-5.940887 7.879907 -nan -nan -nan -nan -nan
-5.940887 7.941084 -nan -nan -nan -nan -nan
-5.940887 8.002401 -nan -nan -nan -nan -nan
-5.940887 8.063857 -nan -nan -nan -nan -nan
-5.940887 8.125454 -nan -nan -nan -nan -nan
-5.940887 8.187191 -nan -nan -nan -nan -nan
-5.940887 8.249069 -nan -nan -nan -nan -nan
-5.940887 8.311087 -nan -nan -nan -nan -nan
-5.940887 8.373246 -nan -nan -nan -nan -nan
-5.940887 8.435546 -nan -nan -nan -nan -nan
-5.940887 8.497986 -nan -nan -nan -nan -nan
-5.940887 8.560567 -nan -nan -nan -nan -nan
-5.940887 8.623290 -nan -nan -nan -nan -nan
-5.940887 8.686153 -nan -nan -nan -nan -nan
-5.940887 8.749158 -nan -nan -nan -nan -nan
-5.940887 8.812303 -nan -nan -nan -nan -nan
-5.940887 8.875590 -nan -nan -nan -nan -nan
-5.940887 8.939017 -nan -nan -nan -nan -nan
-5.940887 9.002586 -nan -nan -nan -nan -nan
-5.940887 9.066296 -nan -nan -nan -nan -nan
-5.940887 9.130148 -nan -nan -nan -nan -nan
-5.940887 9.194140 -nan -nan -nan -nan -nan
-5.940887 9.258273 -nan -nan -nan -nan -nan
-5.940887 9.322548 -nan -nan -nan -nan -nan
-5.940887 9.386963 -nan -nan -nan -nan -nan
-5.940887 9.451519 -nan -nan -nan -nan -nan
-5.940887 9.516217 -nan -nan -nan -nan -nan
-5.940887 9.581055 -nan -nan -nan -nan -nan
-5.940887 9.646034 -nan -nan -nan -nan -nan
-5.940887 9.711153 -nan -nan -nan -nan -nan
-5.940887 9.776413 -nan -nan -nan -nan -nan
-5.940887 9.841814 -nan -nan -nan -nan -nan
-5.940887 9.907354 -nan -nan -nan -nan -nan
-5.940887 9.973035 -nan -nan -nan -nan -nan
-5.940887 10.038857 -nan -nan -nan -nan -nan
-5.940887 10.104818 -nan -nan -nan -nan -nan
-5.940887 10.170919 -nan -nan -nan -nan -nan
-5.940887 10.237159 -nan -nan -nan -nan -nan
-5.940887 10.303540 -nan -nan -nan -nan -nan
-5.940887 10.370059 -nan -nan -nan -nan -nan
-5.940887 10.436718 -nan -nan -nan -nan -nan
-5.940887 10.503516 -nan -nan -nan -nan -nan
-5.940887 10.570453 -nan -nan -nan -nan -nan
-5.940887 10.637528 -nan -nan -nan -nan -nan
-5.940887 10.704742 -nan -nan -nan -nan -nan
-5.940887 10.772094 -nan -nan -nan -nan -nan
-5.940887 10.839584 -nan -nan -nan -nan -nan
-5.940887 10.907212 -nan -nan -nan -nan -nan
-5.940887 10.974978 -nan -nan -nan -nan -nan
-5.940887 11.042881 -nan -nan -nan -nan -nan
-5.940887 11.110921 -nan -nan -nan -nan -nan
-5.940887 11.179098 -nan -nan -nan -nan -nan
-5.940887 11.247412 -nan -nan -nan -nan -nan
-5.940887 11.315863 -nan -nan -nan -nan -nan
-5.940887 11.384449 -nan -nan -nan -nan -nan
-5.940887 11.453171 -nan -nan -nan -nan -nan
-5.940887 11.522030 -nan -nan -nan -nan -nan
-5.940887 11.591023 -nan -nan -nan -nan -nan
-5.940887 11.660152 -nan -nan -nan -nan -nan
-5.940887 11.729415 -nan -nan -nan -nan -nan
-5.940887 11.798813 -nan -nan -nan -nan -nan
-5.940887 11.868345 -nan -nan -nan -nan -nan
-5.940887 11.938011 -nan -nan -nan -nan -nan
-5.940887 12.007811 -nan -nan -nan -nan -nan
-5.940887 12.077744 -nan -nan -nan -nan -nan
-5.940887 12.147810 -nan -nan -nan -nan -nan
-5.940887 12.218008 -nan -nan -nan -nan -nan
-5.940887 12.288339 -nan -nan -nan -nan -nan
-5.940887 12.358802 -nan -nan -nan -nan -nan
-5.940887 12.429397 -nan -nan -nan -nan -nan
-5.940887 12.500123 -nan -nan -nan -nan -nan
-5.940887 12.570980 -nan -nan -nan -nan -nan
-5.940887 12.641968 -nan -nan -nan -nan -nan
-5.940887 12.713086 -nan -nan -nan -nan -nan
-5.940887 12.784334 -nan -nan -nan -nan -nan
-5.940887 12.855712 -nan -nan -nan -nan -nan
-5.940887 12.927219 -nan -nan -nan -nan -nan
-5.940887 12.998855 -nan -nan -nan -nan -nan
-5.940887 13.070619 -nan -nan -nan -nan -nan
-5.940887 13.142511 -nan -nan -nan -nan -nan
-5.940887 13.214531 -nan -nan -nan -nan -nan
-5.940887 13.286679 -nan -nan -nan -nan -nan
-5.940887 13.358953 -nan -nan -nan -nan -nan
-5.940887 13.431354 -nan -nan -nan -nan -nan
-5.940887 13.503882 -nan -nan -nan -nan -nan
-5.940887 13.576535 -nan -nan -nan -nan -nan
-5.940887 13.649313 -nan -nan -nan -nan -nan
-5.940887 13.722217 -nan -nan -nan -nan -nan
-5.940887 13.795245 -nan -nan -nan -nan -nan
-5.940887 13.868397 -nan -nan -nan -nan -nan
-5.940887 13.941673 -nan -nan -nan -nan -nan
-5.940887 14.015072 -nan -nan -nan -nan -nan
-5.940887 14.088594 -nan -nan -nan -nan -nan
-5.940887 14.162239 -nan -nan -nan -nan -nan
-5.940887 14.236006 -nan -nan -nan -nan -nan
-5.940887 14.309895 -nan -nan -nan -nan -nan
-5.940887 14.383905 -nan -nan -nan -nan -nan
-5.940887 14.458035 -nan -nan -nan -nan -nan
-5.940887 14.532286 -nan -nan -nan -nan -nan
-5.940887 14.606657 -nan -nan -nan -nan -nan
-5.940887 14.681148 -nan -nan -nan -nan -nan
-5.940887 14.755757 -nan -nan -nan -nan -nan
-5.940887 14.830485 -nan -nan -nan -nan -nan
-5.940887 14.905332 0.000000 -nan 0.000000 0.000000 0.000000
-5.940887 14.980296 0.000000 -nan -nan -nan -nan
-5.881773 -4.205221 0.000000 0.500000 306.654358 1.000000 0.000000
-5.881773 -4.152478 -nan -nan 306.654358 -nan -nan
-5.881773 -4.099841 -nan -nan 306.650430 -nan -nan
-5.881773 -4.047308 -nan -nan 306.646259 -nan -nan
-5.881773 -3.994878 -nan -nan 306.641749 -nan -nan
-5.881773 -3.942550 -nan -nan 306.636899 -nan -nan
-5.881773 -3.890324 -nan -nan 306.631709 -nan -nan
-5.881773 -3.838198 -nan -nan 306.626178 -nan -nan
-5.881773 -3.786171 -nan -nan 306.620306 -nan -nan
-5.881773 -3.734242 -nan -nan 306.614095 -nan -nan
-5.881773 -3.682411 -nan -nan 306.607546 -nan -nan
-5.881773 -3.630677 -nan -nan 306.600662 -nan -nan
-5.881773 -3.579037 -nan -nan 306.593445 -nan -nan
-5.881773 -3.527492 -nan -nan 306.585897 -nan -nan
-5.881773 -3.476040 -nan -nan 306.578021 -nan -nan
-5.881773 -3.424681 -nan -nan 306.569817 -nan -nan
-5.881773 -3.373412 -nan -nan 306.561287 -nan -nan
-5.881773 -3.322234 -nan -nan 306.552430 -nan -nan
-5.881773 -3.271145 -nan -nan 306.543248 -nan -nan
-5.881773 -3.220143 -nan -nan 306.533740 -nan -nan
-5.881773 -3.169228 -nan -nan 306.523906 -nan -nan
-5.881773 -3.118399 -nan -nan 306.513747 -nan -nan
-5.881773 -3.067655 -nan -nan 306.503264 -nan -nan
-5.881773 -3.016994 -nan -nan 306.492456 -nan -nan
-5.881773 -2.966416 -nan -nan 306.481325 -nan -nan
-5.881773 -2.915918 -nan -nan 306.469871 -nan -nan
-5.881773 -2.865501 -nan -nan 306.458096 -nan -nan
-5.881773 -2.815162 -nan -nan 306.446000 -nan -nan
-5.881773 -2.764901 -nan -nan 306.433585 -nan -nan
-5.881773 -2.714717 -nan -nan 306.420853 -nan -nan
-5.881773 -2.664607 -nan -nan 306.407805 -nan -nan
-5.881773 -2.614572 -nan -nan 306.394442 -nan -nan
-5.881773 -2.564610 -nan -nan 306.380767 -nan -nan
-5.881773 -2.514719 -nan -nan -nan -nan -nan
-5.881773 -2.464899 -nan -nan -nan -nan -nan
-5.881773 -2.415148 -nan -nan -nan -nan -nan
-5.881773 -2.365465 -nan -nan -nan -nan -nan
-5.881773 -2.315848 -nan -nan -nan -nan -nan
-5.881773 -2.266297 -nan -nan -nan -nan -nan
-5.881773 -2.216811 -nan -nan -nan -nan -nan
-5.881773 -2.167387 -nan -nan -nan -nan -nan
-5.881773 -2.118024 -nan -nan -nan -nan -nan
-5.881773 -2.068722 -nan -nan -nan -nan -nan
-5.881773 -2.019479 -nan -nan -nan -nan -nan
-5.881773 -1.970293 -nan -nan -nan -nan -nan
-5.881773 -1.921164 -nan -nan -nan -nan -nan
-5.881773 -1.872090 -nan -nan -nan -nan -nan
-5.881773 -1.823070 -nan -nan -nan -nan -nan
-5.881773 -1.774102 -nan -nan -nan -nan -nan
-5.881773 -1.725185 -nan -nan -nan -nan -nan
-5.881773 -1.676318 -nan -nan -nan -nan -nan
-5.881773 -1.627500 -nan -nan -nan -nan -nan
-5.881773 -1.578728 -nan -nan -nan -nan -nan
-5.881773 -1.530002 -nan -nan -nan -nan -nan
-5.881773 -1.481320 -nan -nan -nan -nan -nan
-5.881773 -1.432681 -nan -nan -nan -nan -nan
-5.881773 -1.384084 -nan -nan -nan -nan -nan
-5.881773 -1.335526 -nan -nan -nan -nan -nan
-5.881773 -1.287008 -nan -nan -nan -nan -nan
-5.881773 -1.238527 -nan -nan -nan -nan -nan
-5.881773 -1.190081 -nan -nan -nan -nan -nan
-5.881773 -1.141671 -nan -nan -nan -nan -nan
-5.881773 -1.093293 -nan -nan -nan -nan -nan
-5.881773 -1.044948 -nan -nan -nan -nan -nan
-5.881773 -0.996632 -nan -nan -nan -nan -nan
-5.881773 -0.948346 -nan -nan -nan -nan -nan
-5.881773 -0.900086 -nan -nan -nan -nan -nan
-5.881773 -0.851853 -nan -nan -nan -nan -nan
-5.881773 -0.803645 -nan -nan -nan -nan -nan
-5.881773 -0.755460 -nan -nan -nan -nan -nan
-5.881773 -0.707296 -nan -nan -nan -nan -nan
-5.881773 -0.659153 -nan -nan -nan -nan -nan
-5.881773 -0.611029 -nan -nan -nan -nan -nan
-5.881773 -0.562922 -nan -nan -nan -nan -nan
-5.881773 -0.514831 -nan -nan -nan -nan -nan
-5.881773 -0.466755 -nan -nan -nan -nan -nan
-5.881773 -0.418692 -nan -nan -nan -nan -nan
-5.881773 -0.370640 -nan -nan -nan -nan -nan
-5.881773 -0.322599 -nan -nan -nan -nan -nan
-5.881773 -0.274566 -nan -nan -nan -nan -nan
-5.881773 -0.226541 -nan -nan -nan -nan -nan
-5.881773 -0.178521 -nan -nan -nan -nan -nan
-5.881773 -0.130506 -nan -nan -nan -nan -nan
-5.881773 -0.082494 -nan -nan -nan -nan -nan
-5.881773 -0.034483 -nan -nan -nan -nan -nan
-5.881773 0.013528 -nan -nan -nan -nan -nan
-5.881773 0.061540 -nan -nan -nan -nan -nan
-5.881773 0.109555 -nan -nan -nan -nan -nan
-5.881773 0.157575 -nan -nan -nan -nan -nan
-5.881773 0.205600 -nan -nan -nan -nan -nan
-5.881773 0.253633 -nan -nan -nan -nan -nan
-5.881773 0.301674 -nan -nan -nan -nan -nan
-5.881773 0.349725 -nan -nan -nan -nan -nan
-5.881773 0.397788 -nan -nan -nan -nan -nan
-5.881773 0.445863 -nan -nan -nan -nan -nan
-5.881773 0.493954 -nan -nan -nan -nan -nan
-5.881773 0.542060 -nan -nan -nan -nan -nan
-5.881773 0.590183 -nan -nan -nan -nan -nan
-5.881773 0.638325 -nan -nan -nan -nan -nan
-5.881773 0.686487 -nan -nan -nan -nan -nan
-5.881773 0.734670 -nan -nan -nan -nan -nan
-5.881773 0.782877 -nan -nan -nan -nan -nan
-5.881773 0.831108 -nan -nan -nan -nan -nan
-5.881773 0.879365 -nan -nan -nan -nan -nan
-5.881773 0.927649 -nan -nan -nan -nan -nan
-5.881773 0.975962 -nan -nan -nan -nan -nan
-5.881773 1.024304 -nan -nan -nan -nan -nan
-5.881773 1.072678 -nan -nan -nan -nan -nan
-5.881773 1.121085 -nan -nan -nan -nan -nan
-5.881773 1.169527 -nan -nan -nan -nan -nan
-5.881773 1.218004 -nan -nan -nan -nan -nan
-5.881773 1.266517 -nan -nan -nan -nan -nan
-5.881773 1.315070 -nan -nan -nan -nan -nan
-5.881773 1.363662 -nan -nan -nan -nan -nan
-5.881773 1.412295 -nan -nan -nan -nan -nan
-5.881773 1.460971 -nan -nan -nan -nan -nan
-5.881773 1.509690 -nan -nan -nan -nan -nan
-5.881773 1.558455 -nan -nan -nan -nan -nan
-5.881773 1.607267 -nan -nan -nan -nan -nan
-5.881773 1.656126 -nan -nan -nan -nan -nan
-5.881773 1.705034 -nan -nan -nan -nan -nan
-5.881773 1.753994 -nan -nan -nan -nan -nan
-5.881773 1.803005 -nan -nan -nan -nan -nan
-5.881773 1.852069 -nan -nan -nan -nan -nan
-5.881773 1.901188 -nan -nan -nan -nan -nan
-5.881773 1.950363 -nan -nan -nan -nan -nan
-5.881773 1.999595 -nan -nan -nan -nan -nan
-5.881773 2.048886 -nan -nan -nan -nan -nan
-5.881773 2.098236 -nan -nan -nan -nan -nan
-5.881773 2.147647 -nan -nan -nan -nan -nan
-5.881773 2.197121 -nan -nan -nan -nan -nan
-5.881773 2.246658 -nan -nan -nan -nan -nan
-5.881773 2.296260 -nan -nan -nan -nan -nan
-5.881773 2.345928 -nan -nan -nan -nan -nan
-5.881773 2.395664 -nan -nan -nan -nan -nan
-5.881773 2.445468 -nan -nan -nan -nan -nan
-5.881773 2.495342 -nan -nan -nan -nan -nan
-5.881773 2.545287 -nan -nan -nan -nan -nan
-5.881773 2.595304 -nan -nan -nan -nan -nan
-5.881773 2.645394 -nan -nan -nan -nan -nan
-5.881773 2.695559 -nan -nan -nan -nan -nan
-5.881773 2.745800 -nan -nan -nan -nan -nan
-5.881773 2.796118 -nan -nan -nan -nan -nan
-5.881773 2.846515 -nan -nan -nan -nan -nan
-5.881773 2.896990 -nan -nan -nan -nan -nan
-5.881773 2.947546 -nan -nan -nan -nan -nan
-5.881773 2.998184 -nan -nan -nan -nan -nan
-5.881773 3.048904 -nan -nan -nan -nan -nan
-5.881773 3.099708 -nan -nan -nan -nan -nan
-5.881773 3.150597 -nan -nan -nan -nan -nan
-5.881773 3.201572 -nan -nan -nan -nan -nan
-5.881773 3.252635 -nan -nan -nan -nan -nan
-5.881773 3.303786 -nan -nan -nan -nan -nan
-5.881773 3.355026 -nan -nan -nan -nan -nan
-5.881773 3.406356 -nan -nan -nan -nan -nan
-5.881773 3.457778 -nan -nan -nan -nan -nan
-5.881773 3.509292 -nan -nan -nan -nan -nan
-5.881773 3.560900 -nan -nan -nan -nan -nan
-5.881773 3.612602 -nan -nan -nan -nan -nan
-5.881773 3.664400 -nan -nan -nan -nan -nan
-5.881773 3.716295 -nan -nan -nan -nan -nan
-5.881773 3.768287 -nan -nan -nan -nan -nan
-5.881773 3.820378 -nan -nan -nan -nan -nan
-5.881773 3.872568 -nan -nan -nan -nan -nan
-5.881773 3.924859 -nan -nan -nan -nan -nan
-5.881773 3.977251 -nan -nan -nan -nan -nan
-5.881773 4.029745 -nan -nan -nan -nan -nan
-5.881773 4.082343 -nan -nan -nan -nan -nan
-5.881773 4.135045 -nan -nan -nan -nan -nan
-5.881773 4.187852 -nan -nan -nan -nan -nan
-5.881773 4.240765 -nan -nan -nan -nan -nan
-5.881773 4.293785 -nan -nan -nan -nan -nan
-5.881773 4.346912 -nan -nan -nan -nan -nan
-5.881773 4.400149 -nan -nan -nan -nan -nan
-5.881773 4.453495 -nan -nan -nan -nan -nan
-5.881773 4.506951 -nan -nan -nan -nan -nan
-5.881773 4.560518 -nan -nan -nan -nan -nan
-5.881773 4.614197 -nan -nan -nan -nan -nan
-5.881773 4.667989 -nan -nan -nan -nan -nan
-5.881773 4.721895 -nan -nan -nan -nan -nan
-5.881773 4.775914 -nan -nan -nan -nan -nan
-5.881773 4.830049 -nan -nan -nan -nan -nan
-5.881773 4.884300 -nan -nan -nan -nan -nan
-5.881773 4.938668 -nan -nan -nan -nan -nan
-5.881773 4.993153 -nan -nan -nan -nan -nan
-5.881773 5.047755 -nan -nan -nan -nan -nan
-5.881773 5.102477 -nan -nan -nan -nan -nan
-5.881773 5.157318 -nan -nan -nan -nan -nan
-5.881773 5.212280 -nan -nan -nan -nan -nan
-5.881773 5.267362 -nan -nan -nan -nan -nan
-5.881773 5.322566 -nan -nan -nan -nan -nan
-5.881773 5.377892 -nan -nan -nan -nan -nan
-5.881773 5.433340 -nan -nan -nan -nan -nan
-5.881773 5.488913 -nan -nan -nan -nan -nan
-5.881773 5.544609 -nan -nan -nan -nan -nan
-5.881773 5.600430 -nan -nan -nan -nan -nan
-5.881773 5.656376 -nan -nan -nan -nan -nan
-5.881773 5.712448 -nan -nan -nan -nan -nan
-5.881773 5.768647 -nan -nan -nan -nan -nan
-5.881773 5.824972 -nan -nan -nan -nan -nan
-5.881773 5.881425 -nan -nan -nan -nan -nan
-5.881773 5.938007 -nan -nan -nan -nan -nan
-5.881773 5.994717 -nan -nan -nan -nan -nan
-5.881773 6.051555 -nan -nan -nan -nan -nan
-5.881773 6.108524 -nan -nan -nan -nan -nan
-5.881773 6.165623 -nan -nan -nan -nan -nan
-5.881773 6.222852 -nan -nan -nan -nan -nan
-5.881773 6.280213 -nan -nan -nan -nan -nan
-5.881773 6.337705 -nan -nan -nan -nan -nan
-5.881773 6.395329 -nan -nan -nan -nan -nan
-5.881773 6.453085 -nan -nan -nan -nan -nan
-5.881773 6.510974 -nan -nan -nan -nan -nan
-5.881773 6.568997 -nan -nan -nan -nan -nan
-5.881773 6.627153 -nan -nan -nan -nan -nan
-5.881773 6.685443 -nan -nan -nan -nan -nan
-5.881773 6.743868 -nan -nan -nan -nan -nan
-5.881773 6.802428 -nan -nan -nan -nan -nan
-5.881773 6.861122 -nan -nan -nan -nan -nan
-5.881773 6.919953 -nan -nan -nan -nan -nan
-5.881773 6.978919 -nan -nan -nan -nan -nan
-5.881773 7.038021 -nan -nan -nan -nan -nan
-5.881773 7.097260 -nan -nan -nan -nan -nan
-5.881773 7.156635 -nan -nan -nan -nan -nan
-5.881773 7.216148 -nan -nan -nan -nan -nan
-5.881773 7.275798 -nan -nan -nan -nan -nan
-5.881773 7.335586 -nan -nan -nan -nan -nan
-5.881773 7.395511 -nan -nan -nan -nan -nan
-5.881773 7.455575 -nan -nan -nan -nan -nan
-5.881773 7.515777 -nan -nan -nan -nan -nan
-5.881773 7.576118 -nan -nan -nan -nan -nan
-5.881773 7.636597 -nan -nan -nan -nan -nan
-5.881773 7.697216 -nan -nan -nan -nan -nan
-5.881773 7.757973 -nan -nan -nan -nan -nan
-5.881773 7.818871 -nan -nan -nan -nan -nan
-5.881773 7.879907 -nan -nan -nan -nan -nan
-5.881773 7.941084 -nan -nan -nan -nan -nan
-5.881773 8.002401 -nan -nan -nan -nan -nan
-5.881773 8.063857 -nan -nan -nan -nan -nan
-5.881773 8.125454 -nan -nan -nan -nan -nan
-5.881773 8.187191 -nan -nan -nan -nan -nan
-5.881773 8.249069 -nan -nan -nan -nan -nan
-5.881773 8.311087 -nan -nan -nan -nan -nan
-5.881773 8.373246 -nan -nan -nan -nan -nan
-5.881773 8.435546 -nan -nan -nan -nan -nan
-5.881773 8.497986 -nan -nan -nan -nan -nan
-5.881773 8.560567 -nan -nan -nan -nan -nan
-5.881773 8.623290 -nan -nan -nan -nan -nan
-5.881773 8.686153 -nan -nan -nan -nan -nan
-5.881773 8.749158 -nan -nan -nan -nan -nan
-5.881773 8.812303 -nan -nan -nan -nan -nan
-5.881773 8.875590 -nan -nan -nan -nan -nan
-5.881773 8.939017 -nan -nan -nan -nan -nan
-5.881773 9.002586 -nan -nan -nan -nan -nan
-5.881773 9.066296 -nan -nan -nan -nan -nan
-5.881773 9.130148 -nan -nan -nan -nan -nan
-5.881773 9.194140 -nan -nan -nan -nan -nan
-5.881773 9.258273 -nan -nan -nan -nan -nan
-5.881773 9.322548 -nan -nan -nan -nan -nan
-5.881773 9.386963 -nan -nan -nan -nan -nan
-5.881773 9.451519 -nan -nan -nan -nan -nan
-5.881773 9.516217 -nan -nan -nan -nan -nan
-5.881773 9.581055 -nan -nan -nan -nan -nan
-5.881773 9.646034 -nan -nan -nan -nan -nan
-5.881773 9.711153 -nan -nan -nan -nan -nan
-5.881773 9.776413 -nan -nan -nan -nan -nan
-5.881773 9.841814 -nan -nan -nan -nan -nan
-5.881773 9.907354 -nan -nan -nan -nan -nan
-5.881773 9.973035 -nan -nan -nan -nan -nan
-5.881773 10.038857 -nan -nan -nan -nan -nan
-5.881773 10.104818 -nan -nan -nan -nan -nan
-5.881773 10.170919 -nan -nan -nan -nan -nan
-5.881773 10.237159 -nan -nan -nan -nan -nan
-5.881773 10.303540 -nan -nan -nan -nan -nan
-5.881773 10.370059 -nan -nan -nan -nan -nan
-5.881773 10.436718 -nan -nan -nan -nan -nan
-5.881773 10.503516 -nan -nan -nan -nan -nan
-5.881773 10.570453 -nan -nan -nan -nan -nan
-5.881773 10.637528 -nan -nan -nan -nan -nan
-5.881773 10.704742 -nan -nan -nan -nan -nan
-5.881773 10.772094 -nan -nan -nan -nan -nan
-5.881773 10.839584 -nan -nan -nan -nan -nan
-5.881773 10.907212 -nan -nan -nan -nan -nan
-5.881773 10.974978 -nan -nan -nan -nan -nan
-5.881773 11.042881 -nan -nan -nan -nan -nan
-5.881773 11.110921 -nan -nan -nan -nan -nan
-5.881773 11.179098 -nan -nan -nan -nan -nan
-5.881773 11.247412 -nan -nan -nan -nan -nan
-5.881773 11.315863 -nan -nan -nan -nan -nan
-5.881773 11.384449 -nan -nan -nan -nan -nan
